n,k,comparisons,swaps
32600,1,37136,4561
32600,1,100656,68081
32600,1,97168,64598
32600,1,76320,43765
32600,1,99653,67107
32600,1,58400,25827
32600,1,90291,57724
32600,1,58374,25798
32600,1,83656,51092
32600,1,57555,24986
32600,1,71834,39274
32600,1,88771,56219
32600,1,65570,32997
32600,1,80390,47826
32600,1,32652,62
32600,1,56810,24237
32600,1,56695,24131
32600,16300,59613,24901
32600,16300,136293,73669
32600,16300,89715,48299
32600,16300,114483,48288
32600,16300,129145,64227
32600,16300,113397,89297
32600,16300,108897,36849
32600,16300,109455,72959
32600,16300,96918,26308
32600,16300,139681,50426
32600,16300,113966,56931
32600,16300,183025,63071
32600,16300,126870,53243
32600,16300,134787,56374
32600,16300,75495,37589
32600,16300,55814,35967
32600,16300,75350,30607
32600,16300,124728,32681
32600,16300,131267,86387
32600,16300,77214,47771
32600,16300,54861,20161
32600,16300,136906,45658
32600,16300,127671,45831
32600,16300,110803,46109
32600,16300,83118,28541
32600,16300,79156,19997
32600,16300,116035,67560
32600,16300,104159,55528
32600,16300,118862,56542
32600,16300,107141,56155
32600,16300,161608,43303
32600,16300,94195,43548
32600,16300,114646,52103
32600,16300,75867,38492
32600,16300,96765,77486
32600,16300,155678,67806
32600,16300,98137,39506
32600,16300,106562,54421
32600,16300,118279,80362
32600,16300,87061,30183
32600,16300,84785,43103
32600,16300,90899,49334
32600,16300,95866,43751
32600,16300,127554,59707
32600,16300,245565,96151
32600,16300,71709,25046
32600,16300,104780,43055
32600,16300,74618,47503
32600,16300,118134,54073
32600,16300,132346,94034
32600,32600,39360,32611
32600,32600,54356,32617
32600,32600,53359,32608
32600,32600,93025,32617
32600,32600,87868,32610
32600,32600,80250,32607
32600,32600,76900,32609
32600,32600,71434,32608
32600,32600,36887,32610
32600,32600,76614,32610
32600,32600,66815,32611
32600,32600,75206,32607
32600,32600,38258,32609
32600,32600,92706,32607
32600,32600,52186,32610
32600,32600,58997,32613
32600,32600,80637,32611
32600,32600,154399,32613
32600,32600,76125,32611
32600,32600,47428,32607
32600,32600,77929,32613
32600,32600,52943,32607
32600,32600,74187,32611
32600,32600,78140,32611
32600,32600,73743,32608
32600,32600,38576,32608
32600,32600,33029,32604
32600,32600,56882,32612
32600,32600,46230,32611
32600,32600,41546,32607
32600,32600,63430,32611
32600,32600,65327,32609
32600,32600,83178,32613
32600,32600,75937,32610
32600,32600,79318,32613
32600,32600,64400,32611
32600,32600,90627,32614
32600,32600,42436,32610
32600,32600,96238,32613
32600,32600,34482,32609
32600,32600,51586,32605
32600,32600,58663,32604
32600,32600,83513,32608
32600,32600,44390,32609
32600,32600,79973,32607
32600,32600,64682,32610
32600,32600,41331,32612
32600,32600,65147,32610
32600,32600,69988,32610
32600,32600,70884,32614
32700,1,56877,24213
32700,1,55585,22903
32700,1,71255,38589
32700,1,103357,70697
32700,1,36267,3588
32700,1,50369,17696
32700,1,46365,13711
32700,1,40609,7937
32700,1,39100,6427
32700,1,55494,22833
32700,1,51071,18396
32700,1,51127,18463
32700,1,35006,2328
32700,1,37373,4703
32700,1,55116,22450
32700,1,67072,34400
32700,1,36129,3463
32700,1,40368,7698
32700,1,41017,8345
32700,1,52332,19650
32700,1,62522,29843
32700,1,69526,36847
32700,1,51675,19006
32700,1,121795,89140
32700,1,108846,76185
32700,1,49534,16885
32700,1,35856,3183
32700,1,61362,28683
32700,1,82569,49909
32700,1,56833,24158
32700,1,36983,4314
32700,1,75792,43119
32700,1,63495,30813
32700,1,90817,58141
32700,1,66032,33365
32700,1,36054,3376
32700,1,107541,74878
32700,1,84883,52211
32700,1,45428,12750
32700,1,81250,48586
32700,1,48977,16295
32700,1,70084,37429
32700,1,123609,90946
32700,1,55238,22569
32700,1,40542,7863
32700,1,101223,68568
32700,1,127732,95071
32700,1,74779,42110
32700,1,102888,70245
32700,1,61737,29056
32700,16350,133145,100323
32700,16350,84375,24741
32700,16350,67460,37189
32700,16350,97544,28997
32700,16350,195255,74957
32700,16350,108235,42123
32700,16350,99321,55955
32700,16350,117715,67818
32700,16350,103557,28247
32700,16350,128322,75001
32700,16350,128285,66360
32700,16350,101559,39287
32700,16350,79738,51144
32700,16350,176607,88435
32700,16350,76378,34479
32700,16350,138298,41807
32700,16350,132309,78290
32700,16350,202289,131378
32700,16350,101045,52613
32700,16350,124018,99934
32700,16350,158075,79644
32700,16350,84191,49763
32700,16350,152659,119291
32700,16350,121488,64782
32700,16350,145163,90526
32700,16350,146654,65280
32700,16350,101131,64041
32700,16350,142724,81082
32700,16350,126329,37613
32700,16350,221385,95509
32700,16350,87495,48862
32700,16350,150709,64897
32700,16350,116147,44823
32700,16350,122139,46377
32700,16350,133699,89939
32700,16350,148163,38807
32700,16350,87340,46728
32700,16350,119050,66683
32700,16350,73255,46398
32700,16350,83586,48110
32700,16350,106802,43360
32700,16350,130744,55839
32700,16350,66284,25018
32700,16350,127798,64894
32700,16350,114240,75823
32700,16350,144545,73566
32700,16350,153451,68861
32700,16350,105923,42226
32700,16350,104754,72803
32700,16350,100055,49649
32700,32700,63499,32717
32700,32700,83632,32717
32700,32700,89929,32711
32700,32700,56461,32706
32700,32700,67892,32710
32700,32700,45469,32710
32700,32700,49712,32712
32700,32700,69343,32713
32700,32700,90434,32709
32700,32700,71781,32709
32700,32700,37147,32708
32700,32700,35924,32707
32700,32700,59078,32710
32700,32700,94127,32711
32700,32700,78427,32712
32700,32700,74669,32709
32700,32700,69301,32713
32700,32700,35950,32706
32700,32700,42128,32712
32700,32700,54046,32712
32700,32700,61089,32708
32700,32700,66084,32707
32700,32700,38209,32706
32700,32700,37709,32706
32700,32700,96022,32713
32700,32700,55971,32714
32700,32700,39992,32707
32700,32700,76425,32713
32700,32700,88048,32712
32700,32700,70908,32709
32700,32700,73365,32714
32700,32700,81511,32712
32700,32700,67904,32708
32700,32700,70938,32715
32700,32700,88177,32708
32700,32700,52160,32711
32700,32700,47271,32711
32700,32700,43910,32711
32700,32700,94458,32713
32700,32700,90677,32710
32700,32700,107640,32707
32700,32700,68943,32710
32700,32700,59841,32705
32700,32700,110426,32711
32700,32700,41728,32709
32700,32700,69479,32711
32700,32700,76063,32711
32700,32700,85306,32719
32700,32700,36055,32712
32700,32700,124154,32712
32800,1,64073,31306
32800,1,68151,35385
32800,1,43542,10757
32800,1,78867,46104
32800,1,82861,50091
32800,1,36066,3297
32800,1,113858,81088
32800,1,50271,17493
32800,1,48965,16192
32800,1,69641,36872
32800,1,47284,14512
32800,1,42233,9461
32800,1,47358,14606
32800,1,46609,13840
32800,1,132196,99423
32800,1,62352,29582
32800,1,58473,25704
32800,1,85270,52506
32800,1,44783,12010
32800,1,74199,41445
32800,1,57953,25178
32800,1,126330,93566
32800,1,62105,29348
32800,1,60920,28147
32800,1,115962,83220
32800,1,43200,10427
32800,1,62392,29619
32800,1,101656,68895
32800,1,121667,88924
32800,1,109126,76366
32800,1,154150,121384
32800,1,61977,29219
32800,1,114133,81369
32800,1,54008,21236
32800,1,65104,32337
32800,1,43033,10263
32800,1,83466,50688
32800,1,95691,62931
32800,1,41543,8761
32800,1,59134,26352
32800,1,71911,39141
32800,1,49593,16827
32800,1,65096,32323
32800,1,34238,1454
32800,1,41846,9080
32800,1,66972,34199
32800,1,62162,29386
32800,1,38238,5459
32800,1,90064,57294
32800,1,52196,19426
32800,16400,118110,95588
32800,16400,107545,69088
32800,16400,117164,44924
32800,16400,99515,66626
32800,16400,91526,42896
32800,16400,133590,84301
32800,16400,71386,34832
32800,16400,53205,34972
32800,16400,76889,39385
32800,16400,84343,32072
32800,16400,74601,33659
32800,16400,93538,53924
32800,16400,71005,30761
32800,16400,100171,33544
32800,16400,106676,40014
32800,16400,95407,44640
32800,16400,90744,45597
32800,16400,121169,54153
32800,16400,151265,69693
32800,16400,139868,82694
32800,16400,132089,84960
32800,16400,75790,40214
32800,16400,112853,72727
32800,16400,131847,59281
32800,16400,98567,52136
32800,16400,94299,32316
32800,16400,96123,77218
32800,16400,62214,28646
32800,16400,134608,66100
32800,16400,90581,61854
32800,16400,51788,33593
32800,16400,115323,60056
32800,16400,83103,21634
32800,16400,62466,39419
32800,16400,116493,55083
32800,16400,93535,64231
32800,16400,136672,83621
32800,16400,125521,69117
32800,16400,113543,67606
32800,16400,147266,52823
32800,16400,132247,48706
32800,16400,114002,60920
32800,16400,116071,70913
32800,16400,125398,40076
32800,16400,56092,21808
32800,16400,73254,34428
32800,16400,71687,34788
32800,16400,114900,74131
32800,16400,70137,26818
32800,16400,100041,67393
32800,32800,76334,32806
32800,32800,92519,32812
32800,32800,60138,32811
32800,32800,115026,32816
32800,32800,90505,32811
32800,32800,62430,32810
32800,32800,59330,32809
32800,32800,67805,32808
32800,32800,48492,32812
32800,32800,65058,32808
32800,32800,71271,32809
32800,32800,61004,32812
32800,32800,45370,32807
32800,32800,55203,32809
32800,32800,135900,32807
32800,32800,71346,32815
32800,32800,76818,32808
32800,32800,100402,32810
32800,32800,101266,32812
32800,32800,42598,32811
32800,32800,114171,32812
32800,32800,108828,32815
32800,32800,42856,32810
32800,32800,51748,32810
32800,32800,71824,32811
32800,32800,56824,32809
32800,32800,75057,32811
32800,32800,37037,32806
32800,32800,72571,32811
32800,32800,46137,32811
32800,32800,44748,32813
32800,32800,44616,32814
32800,32800,49123,32811
32800,32800,53033,32815
32800,32800,107816,32811
32800,32800,65946,32806
32800,32800,102375,32819
32800,32800,33604,32807
32800,32800,97802,32806
32800,32800,61640,32811
32800,32800,67320,32807
32800,32800,37770,32808
32800,32800,72857,32809
32800,32800,72613,32811
32800,32800,50102,32810
32800,32800,36745,32808
32800,32800,78998,32809
32800,32800,49804,32812
32800,32800,55489,32805
32800,32800,34419,32805
32900,1,53897,21021
32900,1,55958,23100
32900,1,62583,29704
32900,1,83984,51111
32900,1,67486,34623
32900,1,49160,16279
32900,1,57869,25005
32900,1,46868,13996
32900,1,61409,28539
32900,1,104361,71509
32900,1,50137,17252
32900,1,43152,10285
32900,1,69441,36562
32900,1,39755,6879
32900,1,39410,6537
32900,1,45915,13058
32900,1,59819,26955
32900,1,65332,32454
32900,1,107364,74491
32900,1,62379,29509
32900,1,40928,8050
32900,1,74012,41137
32900,1,72371,39502
32900,1,120138,87284
32900,1,56538,23662
32900,1,52976,20097
32900,1,49037,16155
32900,1,95062,62195
32900,1,66039,33178
32900,1,38670,5791
32900,1,92026,59163
32900,1,57548,24675
32900,1,75514,42641
32900,1,72617,39747
32900,1,60252,27368
32900,1,50976,18107
32900,1,67263,34411
32900,1,93442,60575
32900,1,83463,50600
32900,1,90172,57312
32900,1,103726,70868
32900,1,44266,11403
32900,1,103095,70237
32900,1,39832,6959
32900,1,69618,36748
32900,1,39857,6981
32900,1,82145,49281
32900,1,93738,60856
32900,1,79213,46356
32900,1,88270,55397
32900,16450,102325,72812
32900,16450,147060,99283
32900,16450,126238,69027
32900,16450,106014,52999
32900,16450,53130,19586
32900,16450,62020,38833
32900,16450,83109,40675
32900,16450,85678,46245
32900,16450,100151,75691
32900,16450,128551,60857
32900,16450,94485,55351
32900,16450,120260,63991
32900,16450,154474,72060
32900,16450,97267,41906
32900,16450,149955,79773
32900,16450,70466,33705
32900,16450,62387,36461
32900,16450,158295,45232
32900,16450,106588,37870
32900,16450,92138,61905
32900,16450,89637,50091
32900,16450,107976,58854
32900,16450,105243,69167
32900,16450,195617,93522
32900,16450,120087,57991
32900,16450,81025,45412
32900,16450,95166,44422
32900,16450,120972,38300
32900,16450,75413,34286
32900,16450,147757,51190
32900,16450,83594,60972
32900,16450,123392,65610
32900,16450,153149,127935
32900,16450,96163,23788
32900,16450,142755,80799
32900,16450,86376,41006
32900,16450,134274,65034
32900,16450,126046,79433
32900,16450,155696,89354
32900,16450,84798,51283
32900,16450,90152,30411
32900,16450,58988,37533
32900,16450,87278,45851
32900,16450,84017,38506
32900,16450,121130,65679
32900,16450,88709,42467
32900,16450,54658,18316
32900,16450,97400,74772
32900,16450,92627,54605
32900,16450,131325,69708
32900,32900,63803,32906
32900,32900,36792,32907
32900,32900,64877,32907
32900,32900,40657,32904
32900,32900,58126,32907
32900,32900,50078,32912
32900,32900,72300,32904
32900,32900,41016,32909
32900,32900,53975,32912
32900,32900,52547,32910
32900,32900,75878,32905
32900,32900,48211,32911
32900,32900,68573,32915
32900,32900,66440,32908
32900,32900,79323,32908
32900,32900,141366,32915
32900,32900,79226,32912
32900,32900,79603,32907
32900,32900,70652,32911
32900,32900,34694,32910
32900,32900,40365,32913
32900,32900,55723,32918
32900,32900,65614,32910
32900,32900,98317,32911
32900,32900,84723,32907
32900,32900,54240,32908
32900,32900,73211,32909
32900,32900,90325,32911
32900,32900,50061,32908
32900,32900,76523,32909
32900,32900,56739,32904
32900,32900,51562,32907
32900,32900,105373,32914
32900,32900,55206,32908
32900,32900,65729,32907
32900,32900,51957,32907
32900,32900,80809,32908
32900,32900,78544,32913
32900,32900,97966,32909
32900,32900,66704,32908
32900,32900,75115,32905
32900,32900,74746,32908
32900,32900,69128,32916
32900,32900,97308,32917
32900,32900,85908,32910
32900,32900,67062,32910
32900,32900,37106,32909
32900,32900,68047,32912
32900,32900,34211,32910
32900,32900,104237,32907
33000,1,110425,77468
33000,1,57961,24989
33000,1,91713,58753
33000,1,64846,31874
33000,1,51503,18531
33000,1,80166,47202
33000,1,98656,65698
33000,1,42229,9253
33000,1,110822,77850
33000,1,85486,52520
33000,1,62313,29350
33000,1,69696,36726
33000,1,40454,7481
33000,1,81486,48525
33000,1,70657,37703
33000,1,52946,19976
33000,1,114501,81543
33000,1,35883,2902
33000,1,36911,3942
33000,1,116588,83631
33000,1,75195,42234
33000,1,62311,29354
33000,1,65457,32485
33000,1,52369,19405
33000,1,48266,15291
33000,1,36893,3920
33000,1,44933,11967
33000,1,109491,76539
33000,1,65295,32316
33000,1,111667,78715
33000,1,45713,12735
33000,1,98186,65211
33000,1,60352,27373
33000,1,51215,18243
33000,1,57868,24896
33000,1,55674,22708
33000,1,61046,28091
33000,1,106783,73822
33000,1,46137,13158
33000,1,67905,34935
33000,1,55064,22095
33000,1,105909,72952
33000,1,87473,54513
33000,1,70488,37534
33000,1,116481,83523
33000,1,41278,8302
33000,1,45232,12263
33000,1,59592,26622
33000,1,36512,3546
33000,1,49902,16918
33000,16500,115578,55472
33000,16500,112491,43445
33000,16500,171371,48701
33000,16500,75144,37548
33000,16500,122250,95330
33000,16500,146344,63260
33000,16500,144802,67928
33000,16500,82772,39356
33000,16500,97215,60534
33000,16500,58985,20968
33000,16500,113450,42205
33000,16500,71732,32228
33000,16500,113620,73810
33000,16500,144760,74127
33000,16500,61177,38858
33000,16500,94012,45679
33000,16500,121419,56258
33000,16500,106248,62179
33000,16500,80408,42936
33000,16500,113669,38538
33000,16500,156797,51835
33000,16500,67325,30878
33000,16500,95393,36014
33000,16500,70502,27406
33000,16500,140843,49276
33000,16500,87681,64444
33000,16500,70353,39097
33000,16500,126565,51251
33000,16500,123958,55810
33000,16500,110902,84553
33000,16500,76181,46584
33000,16500,177085,97177
33000,16500,148120,84151
33000,16500,128969,76503
33000,16500,138849,74509
33000,16500,148578,82567
33000,16500,102544,55511
33000,16500,103194,60160
33000,16500,176494,86823
33000,16500,165531,98144
33000,16500,107529,46089
33000,16500,76143,41392
33000,16500,170832,81625
33000,16500,111129,29208
33000,16500,121120,56330
33000,16500,162884,75879
33000,16500,81013,43192
33000,16500,152781,69732
33000,16500,66155,26697
33000,16500,154030,124783
33000,33000,52765,33008
33000,33000,43821,33008
33000,33000,46817,33009
33000,33000,55374,33009
33000,33000,43766,33008
33000,33000,70534,33012
33000,33000,36495,33006
33000,33000,107109,33013
33000,33000,51966,33007
33000,33000,50808,33014
33000,33000,113255,33015
33000,33000,34892,33008
33000,33000,34824,33005
33000,33000,99090,33011
33000,33000,65660,33019
33000,33000,49807,33006
33000,33000,34876,33007
33000,33000,42168,33012
33000,33000,67782,33012
33000,33000,83226,33012
33000,33000,88241,33012
33000,33000,60889,33006
33000,33000,40346,33008
33000,33000,83013,33014
33000,33000,85264,33012
33000,33000,74420,33009
33000,33000,76027,33010
33000,33000,99847,33011
33000,33000,64969,33012
33000,33000,93204,33014
33000,33000,60312,33012
33000,33000,69248,33009
33000,33000,45835,33011
33000,33000,113023,33015
33000,33000,64913,33013
33000,33000,98021,33014
33000,33000,64615,33007
33000,33000,89596,33013
33000,33000,46538,33008
33000,33000,97918,33008
33000,33000,96127,33011
33000,33000,64657,33015
33000,33000,84275,33011
33000,33000,34077,33003
33000,33000,56946,33008
33000,33000,77142,33013
33000,33000,83932,33007
33000,33000,38613,33006
33000,33000,82365,33008
33000,33000,118747,33014
33100,1,87354,54272
33100,1,81639,48581
33100,1,54226,21157
33100,1,51184,18115
33100,1,104140,71068
33100,1,49579,16512
33100,1,71580,38517
33100,1,36963,3881
33100,1,67573,34503
33100,1,56096,23017
33100,1,71246,38173
33100,1,33248,157
33100,1,98533,65475
33100,1,57950,24883
33100,1,62330,29260
33100,1,37049,3970
33100,1,46725,13652
33100,1,53670,20591
33100,1,44243,11170
33100,1,93064,59989
33100,1,39768,6698
33100,1,56480,23408
33100,1,91367,58322
33100,1,87926,54862
33100,1,86047,52977
33100,1,85482,52415
33100,1,79918,46845
33100,1,45371,12299
33100,1,80341,47269
33100,1,95183,62123
33100,1,44474,11395
33100,1,96283,63208
33100,1,82991,49939
33100,1,94377,61325
33100,1,68681,35611
33100,1,41537,8467
33100,1,47364,14301
33100,1,48043,14968
33100,1,57707,24628
33100,1,49978,16903
33100,1,64837,31761
33100,1,34587,1511
33100,1,59339,26278
33100,1,68491,35427
33100,1,44482,11412
33100,1,69432,36375
33100,1,71032,37962
33100,1,117786,84750
33100,1,86103,53037
33100,1,42507,9437
33100,16550,160817,72723
33100,16550,111475,69571
33100,16550,182499,107766
33100,16550,81780,44434
33100,16550,102599,46979
33100,16550,88348,46206
33100,16550,55478,34523
33100,16550,77394,47324
33100,16550,82774,36477
33100,16550,106453,54484
33100,16550,94025,38028
33100,16550,203459,82582
33100,16550,112978,50484
33100,16550,81660,55321
33100,16550,55947,21225
33100,16550,88951,44815
33100,16550,95603,39452
33100,16550,53330,19191
33100,16550,91011,37586
33100,16550,107186,25875
33100,16550,136409,65203
33100,16550,133222,42648
33100,16550,116809,38767
33100,16550,69723,30943
33100,16550,94058,55311
33100,16550,66444,35909
33100,16550,118092,44583
33100,16550,152757,93228
33100,16550,118663,63994
33100,16550,130859,88645
33100,16550,95894,47190
33100,16550,88979,48867
33100,16550,219723,111832
33100,16550,106549,48199
33100,16550,204473,142454
33100,16550,96445,46286
33100,16550,82669,25543
33100,16550,70977,43612
33100,16550,105677,43034
33100,16550,140126,75139
33100,16550,92018,49955
33100,16550,74675,44791
33100,16550,144112,68524
33100,16550,157508,45839
33100,16550,125630,62128
33100,16550,102516,45267
33100,16550,135636,65664
33100,16550,93068,48990
33100,16550,88049,64740
33100,16550,112573,62751
33100,33100,68330,33112
33100,33100,39706,33106
33100,33100,63381,33110
33100,33100,64461,33108
33100,33100,68030,33114
33100,33100,57296,33111
33100,33100,69509,33112
33100,33100,49779,33108
33100,33100,50076,33109
33100,33100,59073,33109
33100,33100,42492,33111
33100,33100,62751,33111
33100,33100,66476,33111
33100,33100,63963,33112
33100,33100,46485,33108
33100,33100,73189,33113
33100,33100,35503,33105
33100,33100,41460,33106
33100,33100,54324,33106
33100,33100,75671,33110
33100,33100,45728,33107
33100,33100,51359,33110
33100,33100,80780,33109
33100,33100,73714,33106
33100,33100,56390,33109
33100,33100,70068,33109
33100,33100,53061,33111
33100,33100,58528,33108
33100,33100,68972,33109
33100,33100,89913,33113
33100,33100,53535,33113
33100,33100,38388,33110
33100,33100,42609,33107
33100,33100,65294,33117
33100,33100,69533,33110
33100,33100,61259,33112
33100,33100,52432,33111
33100,33100,153987,33110
33100,33100,63189,33111
33100,33100,72803,33109
33100,33100,44006,33108
33100,33100,74321,33112
33100,33100,53038,33109
33100,33100,35906,33109
33100,33100,53637,33108
33100,33100,67185,33110
33100,33100,59498,33115
33100,33100,34775,33109
33100,33100,76933,33111
33100,33100,36352,33106
33200,1,68835,35659
33200,1,51451,18279
33200,1,62199,29026
33200,1,60651,27481
33200,1,56902,23727
33200,1,65027,31866
33200,1,88769,55597
33200,1,34981,1814
33200,1,52192,19023
33200,1,37895,4719
33200,1,53985,20821
33200,1,81059,47877
33200,1,73242,40072
33200,1,66111,32957
33200,1,55884,22711
33200,1,82508,49341
33200,1,83590,50423
33200,1,37542,4372
33200,1,60718,27539
33200,1,70279,37115
33200,1,116092,82931
33200,1,54780,21604
33200,1,48971,15804
33200,1,61857,28687
33200,1,125925,92761
33200,1,81987,48817
33200,1,48076,14913
33200,1,99783,66614
33200,1,59691,26530
33200,1,69468,36293
33200,1,150560,117402
33200,1,38672,5485
33200,1,33356,168
33200,1,54989,21825
33200,1,70988,37816
33200,1,43559,10384
33200,1,62046,28882
33200,1,40770,7592
33200,1,88838,55677
33200,1,53741,20575
33200,1,35184,2008
33200,1,63894,30727
33200,1,84131,50980
33200,1,43050,9880
33200,1,61872,28705
33200,1,96402,63242
33200,1,64919,31732
33200,1,48665,15507
33200,1,36252,3061
33200,1,61729,28562
33200,16600,90503,40914
33200,16600,64428,23380
33200,16600,82176,38945
33200,16600,66568,41977
33200,16600,162348,85924
33200,16600,98991,64831
33200,16600,103415,33585
33200,16600,113919,52369
33200,16600,68933,24552
33200,16600,148576,80132
33200,16600,89794,23237
33200,16600,125484,46538
33200,16600,84779,40802
33200,16600,73393,28042
33200,16600,78849,25281
33200,16600,177848,108924
33200,16600,131870,55011
33200,16600,139374,57029
33200,16600,88169,45166
33200,16600,137179,88182
33200,16600,139001,76580
33200,16600,120442,69953
33200,16600,160396,57501
33200,16600,60022,22164
33200,16600,105796,37338
33200,16600,85543,34849
33200,16600,146138,88607
33200,16600,75632,33366
33200,16600,127729,76931
33200,16600,103371,22065
33200,16600,84455,28348
33200,16600,153867,74569
33200,16600,90249,69455
33200,16600,127423,40810
33200,16600,83264,52183
33200,16600,82681,31520
33200,16600,97753,65825
33200,16600,145305,66902
33200,16600,90609,42805
33200,16600,83212,57114
33200,16600,65614,30368
33200,16600,110140,49352
33200,16600,70161,36489
33200,16600,164230,59007
33200,16600,176455,84238
33200,16600,113203,54845
33200,16600,74508,45444
33200,16600,87543,44736
33200,16600,93372,38058
33200,16600,130131,66877
33200,33200,114056,33213
33200,33200,51763,33209
33200,33200,64816,33211
33200,33200,68655,33208
33200,33200,59945,33214
33200,33200,90832,33209
33200,33200,79862,33210
33200,33200,56654,33213
33200,33200,56738,33217
33200,33200,53137,33211
33200,33200,83703,33209
33200,33200,88850,33211
33200,33200,46058,33207
33200,33200,69965,33207
33200,33200,33946,33205
33200,33200,63987,33207
33200,33200,51786,33212
33200,33200,61825,33216
33200,33200,68402,33210
33200,33200,77058,33208
33200,33200,36298,33210
33200,33200,76607,33213
33200,33200,42778,33213
33200,33200,74283,33208
33200,33200,56401,33209
33200,33200,52840,33206
33200,33200,40989,33210
33200,33200,53626,33209
33200,33200,46175,33209
33200,33200,98099,33207
33200,33200,85872,33213
33200,33200,53488,33205
33200,33200,65290,33212
33200,33200,151736,33220
33200,33200,71386,33207
33200,33200,80591,33212
33200,33200,65484,33205
33200,33200,86921,33210
33200,33200,40230,33206
33200,33200,72895,33213
33200,33200,103125,33215
33200,33200,36148,33205
33200,33200,41477,33209
33200,33200,51138,33216
33200,33200,72937,33209
33200,33200,42991,33209
33200,33200,54580,33209
33200,33200,68954,33217
33200,33200,44354,33210
33200,33200,74365,33215
33300,1,85985,52715
33300,1,52421,19155
33300,1,88251,54973
33300,1,35654,2379
33300,1,68808,35554
33300,1,55602,22323
33300,1,68027,34782
33300,1,109820,76562
33300,1,117189,83914
33300,1,40105,6853
33300,1,38860,5578
33300,1,85738,52463
33300,1,63397,30124
33300,1,34406,1130
33300,1,103749,70479
33300,1,60690,27444
33300,1,46643,13380
33300,1,75933,42673
33300,1,40278,7012
33300,1,66612,33342
33300,1,53085,19800
33300,1,53592,20314
33300,1,63242,29976
33300,1,68880,35604
33300,1,52261,18988
33300,1,67640,34386
33300,1,92390,59121
33300,1,33409,130
33300,1,55994,22730
33300,1,38567,5297
33300,1,49287,16027
33300,1,96567,63300
33300,1,58039,24761
33300,1,33616,331
33300,1,57545,24276
33300,1,68788,35519
33300,1,43628,10359
33300,1,75521,42267
33300,1,43670,10401
33300,1,88890,55623
33300,1,39819,6552
33300,1,61757,28485
33300,1,54796,21545
33300,1,65764,32500
33300,1,77744,44478
33300,1,66985,33718
33300,1,68866,35600
33300,1,54353,21090
33300,1,85131,51859
33300,1,57756,24495
33300,16650,234050,93829
33300,16650,110211,69974
33300,16650,147361,63470
33300,16650,77625,37447
33300,16650,134897,54467
33300,16650,126686,56525
33300,16650,107336,54394
33300,16650,74617,37741
33300,16650,83368,45736
33300,16650,155087,87612
33300,16650,100604,52641
33300,16650,107682,42251
33300,16650,82601,34697
33300,16650,90548,39511
33300,16650,83096,44680
33300,16650,109815,36042
33300,16650,82638,39736
33300,16650,139135,81120
33300,16650,146400,75410
33300,16650,135629,94644
33300,16650,87691,26489
33300,16650,106046,44384
33300,16650,135486,68105
33300,16650,92700,52666
33300,16650,84295,42014
33300,16650,67050,30626
33300,16650,117279,76233
33300,16650,91534,31155
33300,16650,87806,35097
33300,16650,110941,63885
33300,16650,125958,89000
33300,16650,91502,24926
33300,16650,112912,55842
33300,16650,142274,84496
33300,16650,139651,58147
33300,16650,131850,86341
33300,16650,156757,61408
33300,16650,93847,36538
33300,16650,88632,51902
33300,16650,139754,52172
33300,16650,203273,136602
33300,16650,98101,34029
33300,16650,79980,36262
33300,16650,110530,53383
33300,16650,57611,23962
33300,16650,150233,64522
33300,16650,110449,57269
33300,16650,169851,83901
33300,16650,100986,66613
33300,16650,133444,70295
33300,33300,75585,33307
33300,33300,79930,33315
33300,33300,166194,33314
33300,33300,93671,33309
33300,33300,48667,33308
33300,33300,48598,33305
33300,33300,65923,33309
33300,33300,39115,33308
33300,33300,50403,33311
33300,33300,36222,33304
33300,33300,33816,33308
33300,33300,82917,33311
33300,33300,114039,33311
33300,33300,53986,33312
33300,33300,73258,33312
33300,33300,38456,33304
33300,33300,94524,33316
33300,33300,82597,33316
33300,33300,117325,33316
33300,33300,76253,33308
33300,33300,50856,33313
33300,33300,96422,33318
33300,33300,98545,33308
33300,33300,77333,33314
33300,33300,69302,33311
33300,33300,138567,33316
33300,33300,50989,33310
33300,33300,34884,33306
33300,33300,72117,33310
33300,33300,60798,33312
33300,33300,70993,33313
33300,33300,68644,33313
33300,33300,52358,33310
33300,33300,56360,33309
33300,33300,80895,33314
33300,33300,45130,33311
33300,33300,67610,33308
33300,33300,37729,33310
33300,33300,84200,33314
33300,33300,48936,33308
33300,33300,59463,33311
33300,33300,97189,33312
33300,33300,66755,33310
33300,33300,52564,33312
33300,33300,98675,33315
33300,33300,37478,33307
33300,33300,41271,33306
33300,33300,34253,33308
33300,33300,79718,33311
33300,33300,123971,33311
33400,1,33610,216
33400,1,46303,12934
33400,1,64131,30746
33400,1,44645,11281
33400,1,64597,31227
33400,1,58370,24989
33400,1,64684,31309
33400,1,59784,26406
33400,1,93352,59982
33400,1,58967,25600
33400,1,110966,77597
33400,1,38316,4940
33400,1,63014,29650
33400,1,43471,10096
33400,1,67591,34218
33400,1,80583,47217
33400,1,69074,35702
33400,1,35659,2292
33400,1,75297,41934
33400,1,68777,35405
33400,1,78938,45571
33400,1,41484,8115
33400,1,111282,77922
33400,1,57646,24265
33400,1,56669,23311
33400,1,91124,57770
33400,1,47750,14387
33400,1,106813,73455
33400,1,53216,19850
33400,1,73723,40359
33400,1,51494,18118
33400,1,98308,64939
